longitude,latitude,aver_price,latlon
116.469439,39.891382,132.7,"116.469439,39.891382"
116.34141,39.855605,80.6,"116.34141,39.855605"
116.344335,39.770444,90.3,"116.344335,39.770444"
116.376346,39.951025,128.6,"116.376346,39.951025"
116.319424,39.766366,49.2,"116.319424,39.766366"
116.175752,39.728172,73.7,"116.175752,39.728172"
116.478715,39.916424,190.5,"116.478715,39.916424"
116.351655,39.952841,153.8,"116.351655,39.952841"
116.250173,39.839454,51.2,"116.250173,39.839454"
116.428929,39.980782,135.8,"116.428929,39.980782"
116.4388,40.054941,86.5,"116.4388,40.054941"
116.658301,39.956566,60.0,"116.658301,39.956566"
116.44233,40.055139,113.5,"116.44233,40.055139"
116.703689,39.881771,67.3,"116.703689,39.881771"
116.150848,39.741485,40.0,"116.150848,39.741485"
116.708256,39.880433,64.7,"116.708256,39.880433"
116.59911,39.927743,112.6,"116.59911,39.927743"
116.415435,39.964901,150.0,"116.415435,39.964901"
116.594761,39.921447,100.0,"116.594761,39.921447"
116.313423,39.939017,107.5,"116.313423,39.939017"
116.35335,39.875618,112.9,"116.35335,39.875618"
116.351337,39.931197,148.6,"116.351337,39.931197"
116.330331,39.939379,102.0,"116.330331,39.939379"
116.462042,39.803975,59.5,"116.462042,39.803975"
116.483207,39.986183,111.1,"116.483207,39.986183"
116.326541,39.760596,45.2,"116.326541,39.760596"
116.377942,39.847498,125.0,"116.377942,39.847498"
116.422817,39.862947,94.5,"116.422817,39.862947"
116.352941,39.904679,101.4,"116.352941,39.904679"
116.108486,39.944281,39.1,"116.108486,39.944281"
116.32442,39.858227,75.0,"116.32442,39.858227"
116.265774,40.170928,47.7,"116.265774,40.170928"
116.358984,40.037772,126.8,"116.358984,40.037772"
116.430562,40.045549,80.6,"116.430562,40.045549"
116.373644,39.977641,152.8,"116.373644,39.977641"
116.100772,39.944701,52.9,"116.100772,39.944701"
116.497474,39.810115,108.2,"116.497474,39.810115"
116.315028,39.900525,99.5,"116.315028,39.900525"
116.455989,39.891295,100.0,"116.455989,39.891295"
116.272216,39.933962,23.8,"116.272216,39.933962"
116.501162,39.915382,114.8,"116.501162,39.915382"
116.561925,39.745913,35.5,"116.561925,39.745913"
116.35335,39.875618,184.4,"116.35335,39.875618"
116.291708,39.844912,85.4,"116.291708,39.844912"
116.549499,39.746067,40.9,"116.549499,39.746067"
116.367174,39.952363,111.1,"116.367174,39.952363"
116.350986,39.803747,65.6,"116.350986,39.803747"
116.311376,39.95358,130.9,"116.311376,39.95358"
