longitude,latitude,dist,latlon
116.348379,39.898284,西城,"116.348379,39.898284"
116.4471,39.879796,东城,"116.4471,39.879796"
116.37555,40.042102,海淀,"116.37555,40.042102"
116.303716,39.893284,丰台,"116.303716,39.893284"
116.473966,39.93234,朝阳,"116.473966,39.93234"
116.325206,39.767638,大兴,"116.325206,39.767638"
116.477847,39.99302,朝阳,"116.477847,39.99302"
116.108486,39.944281,门头沟,"116.108486,39.944281"
116.239132,39.906502,石景山,"116.239132,39.906502"
116.4388,40.054941,朝阳,"116.4388,40.054941"
116.689623,39.907949,通州,"116.689623,39.907949"
116.471813,39.999963,朝阳,"116.471813,39.999963"
116.614985,39.917316,朝阳,"116.614985,39.917316"
116.523317,39.933208,朝阳,"116.523317,39.933208"
116.27588,40.17221,昌平,"116.27588,40.17221"
116.466282,39.972255,朝阳,"116.466282,39.972255"
116.448662,39.928595,朝阳,"116.448662,39.928595"
116.410743,39.821558,丰台,"116.410743,39.821558"
116.648422,40.137571,顺义,"116.648422,40.137571"
116.429293,39.872461,丰台,"116.429293,39.872461"
116.257104,39.873962,丰台,"116.257104,39.873962"
116.445785,40.077726,昌平,"116.445785,40.077726"
116.689177,39.931339,通州,"116.689177,39.931339"
116.47449,39.897723,朝阳,"116.47449,39.897723"
116.36203,39.745873,大兴,"116.36203,39.745873"
116.41917,40.124757,昌平,"116.41917,40.124757"
116.332651,40.072033,昌平,"116.332651,40.072033"
116.387828,39.852874,丰台,"116.387828,39.852874"
116.130421,39.909783,门头沟,"116.130421,39.909783"
116.512315,39.985697,朝阳,"116.512315,39.985697"
116.314388,39.972347,海淀,"116.314388,39.972347"
116.416156,40.082585,昌平,"116.416156,40.082585"
116.490454,39.769452,大兴,"116.490454,39.769452"
116.18749,39.731011,房山,"116.18749,39.731011"
116.465341,39.997219,朝阳,"116.465341,39.997219"
116.372543,39.927054,西城,"116.372543,39.927054"
116.690996,39.925159,通州,"116.690996,39.925159"
116.435958,40.007545,朝阳,"116.435958,40.007545"
116.235582,39.88187,丰台,"116.235582,39.88187"
116.41186,39.978148,朝阳,"116.41186,39.978148"
116.337032,39.88979,西城,"116.337032,39.88979"
116.566103,39.92841,朝阳,"116.566103,39.92841"
116.505017,39.928801,朝阳,"116.505017,39.928801"
116.44957,39.926007,朝阳,"116.44957,39.926007"
116.653763,39.901479,通州,"116.653763,39.901479"
116.364295,39.797442,大兴,"116.364295,39.797442"
116.119726,39.940869,门头沟,"116.119726,39.940869"
116.429964,39.871012,朝阳,"116.429964,39.871012"
116.34663,40.096608,昌平,"116.34663,40.096608"
116.291708,39.844912,丰台,"116.291708,39.844912"
116.514743,39.817227,亦庄开发区,"116.514743,39.817227"
116.343245,39.900529,西城,"116.343245,39.900529"
116.509975,39.970471,朝阳,"116.509975,39.970471"
116.50383758545,39.930725097656,朝阳,"116.50383758545,39.930725097656"
116.363739,39.884305,西城,"116.363739,39.884305"
116.343714,39.996907,海淀,"116.343714,39.996907"
116.287408,39.906807,海淀,"116.287408,39.906807"
116.21005,39.919736,石景山,"116.21005,39.919736"
116.610923,39.919619,朝阳,"116.610923,39.919619"
116.222039,39.765773,房山,"116.222039,39.765773"
116.32826,39.982663,海淀,"116.32826,39.982663"
116.431982,39.977325,朝阳,"116.431982,39.977325"
116.388479,39.978412,朝阳,"116.388479,39.978412"
116.664815,40.189938,顺义,"116.664815,40.189938"
116.444483,39.956622,朝阳,"116.444483,39.956622"
116.236106,39.899968,石景山,"116.236106,39.899968"
116.303895,39.874822,丰台,"116.303895,39.874822"
116.385869,39.772399,大兴,"116.385869,39.772399"
116.452901,39.901073,朝阳,"116.452901,39.901073"
116.111318,39.949921,门头沟,"116.111318,39.949921"
116.411858,39.869364,东城,"116.411858,39.869364"
116.34363,39.926024,西城,"116.34363,39.926024"
116.289002,40.213453,昌平,"116.289002,40.213453"
116.522105,39.922247,朝阳,"116.522105,39.922247"
116.334821,39.939247,海淀,"116.334821,39.939247"
116.359045,39.976308,海淀,"116.359045,39.976308"
116.68461,39.911076,通州,"116.68461,39.911076"
116.423504,40.083027,昌平,"116.423504,40.083027"
116.302412,39.968609,海淀,"116.302412,39.968609"
116.390213,39.989129,朝阳,"116.390213,39.989129"
116.460185,39.811029,大兴,"116.460185,39.811029"
116.49066,39.789013,亦庄开发区,"116.49066,39.789013"
116.311376,39.95358,海淀,"116.311376,39.95358"
116.68583,39.870919,通州,"116.68583,39.870919"
116.227892,39.780755,房山,"116.227892,39.780755"
116.599448,40.048301,朝阳,"116.599448,40.048301"
116.598836,39.907647,朝阳,"116.598836,39.907647"
116.238706,39.854004,丰台,"116.238706,39.854004"
116.523317,39.933208,朝阳,"116.523317,39.933208"
116.430012,40.066244,昌平,"116.430012,40.066244"
116.389497,39.891803,西城,"116.389497,39.891803"
116.612765,39.905006,朝阳,"116.612765,39.905006"
116.328109,39.676703,大兴,"116.328109,39.676703"
116.41961,39.864188,丰台,"116.41961,39.864188"
116.344557,39.780149,大兴,"116.344557,39.780149"
116.459652,39.901899,朝阳,"116.459652,39.901899"
116.304945,39.891842,丰台,"116.304945,39.891842"
116.550348,39.755625,亦庄开发区,"116.550348,39.755625"
116.461138,39.955386,朝阳,"116.461138,39.955386"
116.310452,40.106498,昌平,"116.310452,40.106498"
116.392796,39.96812,西城,"116.392796,39.96812"
116.535006,39.831815,大兴,"116.535006,39.831815"
116.245377,40.229504,昌平,"116.245377,40.229504"
116.509975,39.970471,朝阳,"116.509975,39.970471"
116.486825,39.939321,朝阳,"116.486825,39.939321"
116.2755,40.036213,海淀,"116.2755,40.036213"
116.421749,39.978036,朝阳,"116.421749,39.978036"
116.390154,39.860376,丰台,"116.390154,39.860376"
116.199472,39.77949,房山,"116.199472,39.77949"
116.450152,39.910913,朝阳,"116.450152,39.910913"
116.310846,39.819088,丰台,"116.310846,39.819088"
116.661047,39.932185,通州,"116.661047,39.932185"
116.443381,39.926366,朝阳,"116.443381,39.926366"
116.130571,39.733283,房山,"116.130571,39.733283"
116.429964,39.871012,朝阳,"116.429964,39.871012"
116.418863,40.033442,朝阳,"116.418863,40.033442"
116.513009,39.936277,朝阳,"116.513009,39.936277"
116.448662,39.928595,朝阳,"116.448662,39.928595"
116.223565,39.76392,房山,"116.223565,39.76392"
116.4928,39.987295,朝阳,"116.4928,39.987295"
116.462185,39.884984,朝阳,"116.462185,39.884984"
116.411554,39.971886,朝阳,"116.411554,39.971886"
116.350909,39.745849,大兴,"116.350909,39.745849"
116.47051,39.898368,朝阳,"116.47051,39.898368"
116.272671,39.925011,海淀,"116.272671,39.925011"
116.33042,39.937443,海淀,"116.33042,39.937443"
116.452967,39.818019,大兴,"116.452967,39.818019"
116.372209,39.848945,丰台,"116.372209,39.848945"
116.42006,39.977212,朝阳,"116.42006,39.977212"
116.529466,39.928033,朝阳,"116.529466,39.928033"
116.31993,39.942741,海淀,"116.31993,39.942741"
116.373192,40.070863,海淀,"116.373192,40.070863"
116.385869,39.772399,大兴,"116.385869,39.772399"
116.347685,39.792197,大兴,"116.347685,39.792197"
116.34816,39.904437,西城,"116.34816,39.904437"
116.46102,40.003278,朝阳,"116.46102,40.003278"
116.419076,40.03694,朝阳,"116.419076,40.03694"
116.418605,39.879823,东城,"116.418605,39.879823"
116.551852,39.765948,亦庄开发区,"116.551852,39.765948"
116.680468,39.936884,通州,"116.680468,39.936884"
116.299697,39.854141,丰台,"116.299697,39.854141"
116.387828,39.852874,丰台,"116.387828,39.852874"
116.465491,39.901678,朝阳,"116.465491,39.901678"
116.298445,39.838903,丰台,"116.298445,39.838903"
116.453086,39.898397,朝阳,"116.453086,39.898397"
116.119651,39.934504,门头沟,"116.119651,39.934504"
116.250886,40.225155,昌平,"116.250886,40.225155"
116.476134,39.8981,朝阳,"116.476134,39.8981"
116.39391,39.842515,丰台,"116.39391,39.842515"
116.423905,39.791207,大兴,"116.423905,39.791207"
116.381307,39.970874,朝阳,"116.381307,39.970874"
116.154608,39.726495,房山,"116.154608,39.726495"
116.305864,39.922065,海淀,"116.305864,39.922065"
116.464891,39.964349,朝阳,"116.464891,39.964349"
116.297913,39.931622,海淀,"116.297913,39.931622"
116.402378,39.888952,西城,"116.402378,39.888952"
116.398637,39.870272,东城,"116.398637,39.870272"
116.119651,39.934504,门头沟,"116.119651,39.934504"
116.360016,39.939659,西城,"116.360016,39.939659"
116.46603,40.011663,朝阳,"116.46603,40.011663"
116.453086,39.898397,朝阳,"116.453086,39.898397"
116.527591,39.826956,大兴,"116.527591,39.826956"
116.336897,40.062254,昌平,"116.336897,40.062254"
116.427707,39.936365,东城,"116.427707,39.936365"
116.437122,39.996635,朝阳,"116.437122,39.996635"
116.394156,39.900254,西城,"116.394156,39.900254"
116.496447,39.965461,朝阳,"116.496447,39.965461"
116.357996,39.901284,西城,"116.357996,39.901284"
116.664607,39.927847,通州,"116.664607,39.927847"
116.130421,39.909783,门头沟,"116.130421,39.909783"
116.309431,39.842691,丰台,"116.309431,39.842691"
116.689177,39.931339,通州,"116.689177,39.931339"
116.315445,40.074203,昌平,"116.315445,40.074203"
116.415714,39.993021,朝阳,"116.415714,39.993021"
116.479295,39.997662,朝阳,"116.479295,39.997662"
116.671991,39.887056,通州,"116.671991,39.887056"
116.355945,39.728279,大兴,"116.355945,39.728279"
116.154608,39.726495,房山,"116.154608,39.726495"
116.518485,39.948841,朝阳,"116.518485,39.948841"
116.462122,39.923796,朝阳,"116.462122,39.923796"
116.377339,39.983461,海淀,"116.377339,39.983461"
116.432684,40.077562,昌平,"116.432684,40.077562"
116.648255,39.931905,通州,"116.648255,39.931905"
116.509192,39.865515,朝阳,"116.509192,39.865515"
116.310846,39.819088,丰台,"116.310846,39.819088"
116.349984,39.992769,海淀,"116.349984,39.992769"
116.446995,39.961109,朝阳,"116.446995,39.961109"
116.700772,39.895073,通州,"116.700772,39.895073"
116.427702,40.007441,朝阳,"116.427702,40.007441"
116.355541,39.957079,海淀,"116.355541,39.957079"
116.386742,39.845373,丰台,"116.386742,39.845373"
116.435471,40.109315,昌平,"116.435471,40.109315"
116.460975,39.798966,大兴,"116.460975,39.798966"
116.374708,39.854229,丰台,"116.374708,39.854229"
116.333514,39.797388,大兴,"116.333514,39.797388"
116.378488,39.894288,西城,"116.378488,39.894288"
116.33898,39.800866,大兴,"116.33898,39.800866"
116.236175,39.895397,石景山,"116.236175,39.895397"
116.282889,39.942772,海淀,"116.282889,39.942772"
116.48946,39.996406,朝阳,"116.48946,39.996406"
116.457526,39.8764,朝阳,"116.457526,39.8764"
116.660013,40.147758,顺义,"116.660013,40.147758"
116.622063,39.931519,朝阳,"116.622063,39.931519"
116.419258,39.895239,东城,"116.419258,39.895239"
116.498756,39.807081,亦庄开发区,"116.498756,39.807081"
116.346064,39.900156,西城,"116.346064,39.900156"
116.420801,39.923004,东城,"116.420801,39.923004"
116.51152,39.901436,朝阳,"116.51152,39.901436"
116.232119,40.223852,昌平,"116.232119,40.223852"
116.676506,40.21128,顺义,"116.676506,40.21128"
116.349153,39.968146,海淀,"116.349153,39.968146"
116.284755,39.93453,海淀,"116.284755,39.93453"
116.353561,39.768357,大兴,"116.353561,39.768357"
116.345906,39.889201,西城,"116.345906,39.889201"
116.671024,39.876454,通州,"116.671024,39.876454"
116.527898,39.920581,朝阳,"116.527898,39.920581"
116.333958,39.762158,大兴,"116.333958,39.762158"
116.415714,39.993021,朝阳,"116.415714,39.993021"
116.334602,39.972618,海淀,"116.334602,39.972618"
116.16608,39.771077,房山,"116.16608,39.771077"
116.636725,40.031531,顺义,"116.636725,40.031531"
116.481662,39.878749,朝阳,"116.481662,39.878749"
116.453206,39.965662,朝阳,"116.453206,39.965662"
116.092196,39.937342,门头沟,"116.092196,39.937342"
116.51152,39.901436,朝阳,"116.51152,39.901436"
116.671558,40.206885,顺义,"116.671558,40.206885"
116.428173,39.993677,朝阳,"116.428173,39.993677"
116.308081,39.951777,海淀,"116.308081,39.951777"
116.655423,39.890866,通州,"116.655423,39.890866"
116.148153,39.732029,房山,"116.148153,39.732029"
116.199339,39.95256,石景山,"116.199339,39.95256"
116.11415,39.891953,门头沟,"116.11415,39.891953"
116.403101,39.873622,东城,"116.403101,39.873622"
116.423504,40.083027,昌平,"116.423504,40.083027"
116.636774,39.918867,朝阳,"116.636774,39.918867"
116.340636,39.990459,海淀,"116.340636,39.990459"
116.345886,39.894357,西城,"116.345886,39.894357"
116.21005,39.919736,石景山,"116.21005,39.919736"
116.51152,39.901436,朝阳,"116.51152,39.901436"
116.309584,39.919533,海淀,"116.309584,39.919533"
116.454043,39.903712,朝阳,"116.454043,39.903712"
116.442282,39.822793,大兴,"116.442282,39.822793"
116.675955,40.037646,顺义,"116.675955,40.037646"
116.102869,39.949929,门头沟,"116.102869,39.949929"
116.427633,40.002306,朝阳,"116.427633,40.002306"
116.45968,39.999245,朝阳,"116.45968,39.999245"
116.122491,39.939735,门头沟,"116.122491,39.939735"
116.320453,40.039032,海淀,"116.320453,40.039032"
116.235366,40.216037,昌平,"116.235366,40.216037"
116.357981,39.938489,西城,"116.357981,39.938489"
116.102869,39.949929,门头沟,"116.102869,39.949929"
116.367818,39.959568,海淀,"116.367818,39.959568"
116.447271,40.048622,朝阳,"116.447271,40.048622"
116.418443,39.866651,东城,"116.418443,39.866651"
116.297475,39.839905,丰台,"116.297475,39.839905"
116.445818,39.945717,朝阳,"116.445818,39.945717"
116.462116,39.973094,朝阳,"116.462116,39.973094"
116.348909,39.889763,西城,"116.348909,39.889763"
116.294573,39.864999,丰台,"116.294573,39.864999"
116.666256,40.144246,顺义,"116.666256,40.144246"
116.335491,39.780886,大兴,"116.335491,39.780886"
116.448075,39.984467,朝阳,"116.448075,39.984467"
116.373975,39.92321,西城,"116.373975,39.92321"
116.45053,39.874376,朝阳,"116.45053,39.874376"
116.429377,40.115967,昌平,"116.429377,40.115967"
116.477508,39.894955,朝阳,"116.477508,39.894955"
116.466096,39.878927,朝阳,"116.466096,39.878927"
116.331827,39.770944,大兴,"116.331827,39.770944"
116.461156,39.904867,朝阳,"116.461156,39.904867"
116.422621,40.03926,朝阳,"116.422621,40.03926"
116.334907,39.744008,大兴,"116.334907,39.744008"
116.45053,39.874376,朝阳,"116.45053,39.874376"
116.457687,39.942874,朝阳,"116.457687,39.942874"
116.487808,39.889853,朝阳,"116.487808,39.889853"
116.344335,39.770444,大兴,"116.344335,39.770444"
116.475533,39.933081,朝阳,"116.475533,39.933081"
116.199847,39.856219,丰台,"116.199847,39.856219"
116.35335,39.875618,丰台,"116.35335,39.875618"
116.636774,39.918867,朝阳,"116.636774,39.918867"
116.43349,39.882446,东城,"116.43349,39.882446"
116.274464,40.123882,昌平,"116.274464,40.123882"
116.380262,39.850039,丰台,"116.380262,39.850039"
116.441407,39.98806,朝阳,"116.441407,39.98806"
116.12215,39.932268,门头沟,"116.12215,39.932268"
116.18749,39.731011,房山,"116.18749,39.731011"
116.116143,39.897193,门头沟,"116.116143,39.897193"
116.389525,39.85854,丰台,"116.389525,39.85854"
116.341759,39.755588,大兴,"116.341759,39.755588"
116.420472,40.003028,朝阳,"116.420472,40.003028"
116.367174,39.952363,海淀,"116.367174,39.952363"
116.434388,40.0451,朝阳,"116.434388,40.0451"
116.459652,39.901899,朝阳,"116.459652,39.901899"
116.380145,39.985424,海淀,"116.380145,39.985424"
116.688527,39.899168,通州,"116.688527,39.899168"
116.638919,39.900576,朝阳,"116.638919,39.900576"
116.301078,39.931587,海淀,"116.301078,39.931587"
116.673788,39.908537,通州,"116.673788,39.908537"
116.376649,39.852595,丰台,"116.376649,39.852595"
116.409066,39.861415,丰台,"116.409066,39.861415"
116.344335,39.770444,大兴,"116.344335,39.770444"
116.513063,39.937121,朝阳,"116.513063,39.937121"
116.486709,39.895879,朝阳,"116.486709,39.895879"
116.353539,39.979585,海淀,"116.353539,39.979585"
116.328724,39.855586,丰台,"116.328724,39.855586"
116.230672,39.983359,海淀,"116.230672,39.983359"
116.697632,39.920038,通州,"116.697632,39.920038"
116.657043,39.908703,通州,"116.657043,39.908703"
116.232365,40.235529,昌平,"116.232365,40.235529"
116.263323,40.218013,昌平,"116.263323,40.218013"
116.471006,40.016871,朝阳,"116.471006,40.016871"
116.513625,39.931024,朝阳,"116.513625,39.931024"
116.289273,39.845229,丰台,"116.289273,39.845229"
116.665923,40.186753,顺义,"116.665923,40.186753"
116.455768,39.903511,朝阳,"116.455768,39.903511"
116.422295,40.133927,昌平,"116.422295,40.133927"
116.65133,39.892675,通州,"116.65133,39.892675"
116.690996,39.925159,通州,"116.690996,39.925159"
116.470616,39.901069,朝阳,"116.470616,39.901069"
116.511954,39.920725,朝阳,"116.511954,39.920725"
116.279309,40.026934,海淀,"116.279309,40.026934"
116.266245,39.923272,海淀,"116.266245,39.923272"
116.608355,39.936064,朝阳,"116.608355,39.936064"
116.66841,40.142858,顺义,"116.66841,40.142858"
116.521988,39.927428,朝阳,"116.521988,39.927428"
116.402185,39.961265,朝阳,"116.402185,39.961265"
116.431552,40.082903,昌平,"116.431552,40.082903"
116.441781,39.991956,朝阳,"116.441781,39.991956"
116.709828,39.91852,通州,"116.709828,39.91852"
116.435055,39.941656,朝阳,"116.435055,39.941656"
116.671332,39.875677,通州,"116.671332,39.875677"
116.46919,39.992542,朝阳,"116.46919,39.992542"
116.453086,39.898397,朝阳,"116.453086,39.898397"
116.375964,39.95357,西城,"116.375964,39.95357"
116.442002,39.811582,大兴,"116.442002,39.811582"
116.437302,39.973656,朝阳,"116.437302,39.973656"
116.595015,39.823306,通州,"116.595015,39.823306"
116.340205,39.975749,海淀,"116.340205,39.975749"
116.676745,39.91146,通州,"116.676745,39.91146"
116.518978,39.904327,朝阳,"116.518978,39.904327"
116.36695,40.079241,昌平,"116.36695,40.079241"
116.512781,39.872898,朝阳,"116.512781,39.872898"
116.426314,39.860722,丰台,"116.426314,39.860722"
116.375496,39.87338,丰台,"116.375496,39.87338"
116.430535,39.79321,丰台,"116.430535,39.79321"
116.250173,39.839454,丰台,"116.250173,39.839454"
116.509336,39.941162,朝阳,"116.509336,39.941162"
116.457814,39.770511,大兴,"116.457814,39.770511"
116.321155,39.758038,大兴,"116.321155,39.758038"
116.689177,39.931339,通州,"116.689177,39.931339"
116.66178,39.913335,通州,"116.66178,39.913335"
116.504655,39.965482,朝阳,"116.504655,39.965482"
116.445582,39.974979,朝阳,"116.445582,39.974979"
116.539089,39.967852,朝阳,"116.539089,39.967852"
116.152492,39.760457,房山,"116.152492,39.760457"
116.294131,39.942343,海淀,"116.294131,39.942343"
116.441781,39.991956,朝阳,"116.441781,39.991956"
116.373314,39.844248,丰台,"116.373314,39.844248"
116.50212,39.769043,大兴,"116.50212,39.769043"
116.46731,39.937239,朝阳,"116.46731,39.937239"
116.524178,39.791214,亦庄开发区,"116.524178,39.791214"
116.584065,39.925419,朝阳,"116.584065,39.925419"
116.543995,39.747293,通州,"116.543995,39.747293"
116.663896,39.901382,通州,"116.663896,39.901382"
116.366231,39.854079,丰台,"116.366231,39.854079"
116.509448,39.874885,朝阳,"116.509448,39.874885"
116.391671,39.845707,丰台,"116.391671,39.845707"
116.513188,39.934977,朝阳,"116.513188,39.934977"
116.464438,39.876457,朝阳,"116.464438,39.876457"
116.342117,40.089417,昌平,"116.342117,40.089417"
116.607563,39.937264,朝阳,"116.607563,39.937264"
116.42022,40.044807,朝阳,"116.42022,40.044807"
116.337444,39.715181,大兴,"116.337444,39.715181"
116.315445,40.074203,昌平,"116.315445,40.074203"
116.327069,39.932982,海淀,"116.327069,39.932982"
116.471849,39.89331,朝阳,"116.471849,39.89331"
116.659297,40.14532,顺义,"116.659297,40.14532"
116.601883,40.044753,朝阳,"116.601883,40.044753"
116.667208,39.885232,通州,"116.667208,39.885232"
116.622063,39.931519,朝阳,"116.622063,39.931519"
116.254212,40.216336,昌平,"116.254212,40.216336"
116.366231,39.854079,丰台,"116.366231,39.854079"
116.29797,39.939975,海淀,"116.29797,39.939975"
116.184944,40.055169,海淀,"116.184944,40.055169"
116.64999,39.909642,通州,"116.64999,39.909642"
116.406877,39.721464,大兴,"116.406877,39.721464"
116.194021,39.773936,房山,"116.194021,39.773936"
116.676119,39.875612,通州,"116.676119,39.875612"
116.297475,39.839905,丰台,"116.297475,39.839905"
116.51152,39.901436,朝阳,"116.51152,39.901436"
116.291244,39.924891,海淀,"116.291244,39.924891"
116.42022,40.044807,朝阳,"116.42022,40.044807"
116.541069,40.099551,顺义,"116.541069,40.099551"
116.512554,39.929721,朝阳,"116.512554,39.929721"
116.446456,39.913592,朝阳,"116.446456,39.913592"
116.66424,39.899598,通州,"116.66424,39.899598"
116.397839,39.868935,丰台,"116.397839,39.868935"
116.410315,39.723728,大兴,"116.410315,39.723728"
116.32567,39.675219,大兴,"116.32567,39.675219"
116.423682,39.963048,朝阳,"116.423682,39.963048"
116.44957,39.926007,朝阳,"116.44957,39.926007"
116.336908,39.878778,丰台,"116.336908,39.878778"
116.465341,39.997219,朝阳,"116.465341,39.997219"
116.661469,39.93066,通州,"116.661469,39.93066"
116.45831,39.923422,朝阳,"116.45831,39.923422"
116.629641,39.911449,朝阳,"116.629641,39.911449"
116.445203,39.857139,丰台,"116.445203,39.857139"
116.344169,39.935125,西城,"116.344169,39.935125"
116.325987,39.770904,大兴,"116.325987,39.770904"
116.312562,39.902261,海淀,"116.312562,39.902261"
116.233846,39.905003,石景山,"116.233846,39.905003"
116.232365,40.235529,昌平,"116.232365,40.235529"
116.373085,39.921965,西城,"116.373085,39.921965"
116.37785,39.842419,丰台,"116.37785,39.842419"
116.376676,39.870913,丰台,"116.376676,39.870913"
116.451993,39.896532,朝阳,"116.451993,39.896532"
116.467896,39.993503,朝阳,"116.467896,39.993503"
116.663319,39.923755,通州,"116.663319,39.923755"
116.441193,39.900437,东城,"116.441193,39.900437"
116.450853,39.911975,朝阳,"116.450853,39.911975"
116.46603,40.011663,朝阳,"116.46603,40.011663"
116.435471,40.109315,昌平,"116.435471,40.109315"
116.353561,39.768357,大兴,"116.353561,39.768357"
116.154608,39.726495,房山,"116.154608,39.726495"
116.351851,39.896088,西城,"116.351851,39.896088"
116.490651,39.895343,朝阳,"116.490651,39.895343"
116.426743,39.868762,丰台,"116.426743,39.868762"
116.445284,39.925343,朝阳,"116.445284,39.925343"
116.52054,39.792997,亦庄开发区,"116.52054,39.792997"
116.452415,39.958437,朝阳,"116.452415,39.958437"
116.584885,39.875802,朝阳,"116.584885,39.875802"
116.650069,39.880595,通州,"116.650069,39.880595"
116.125988,39.926379,门头沟,"116.125988,39.926379"
116.33414,39.908596,海淀,"116.33414,39.908596"
116.508909,39.868786,朝阳,"116.508909,39.868786"
116.313527,39.856184,丰台,"116.313527,39.856184"
116.347785,39.802901,大兴,"116.347785,39.802901"
116.504026,39.92611,朝阳,"116.504026,39.92611"
116.471704,39.890452,朝阳,"116.471704,39.890452"
116.415742,40.077796,昌平,"116.415742,40.077796"
116.107481,39.893222,门头沟,"116.107481,39.893222"
116.38343,39.967454,朝阳,"116.38343,39.967454"
116.563861,39.923809,朝阳,"116.563861,39.923809"
116.470975,39.899341,朝阳,"116.470975,39.899341"
116.679878,39.907105,通州,"116.679878,39.907105"
116.445818,39.945717,朝阳,"116.445818,39.945717"
116.371187,40.00245,海淀,"116.371187,40.00245"
116.373424,39.75617,大兴,"116.373424,39.75617"
116.338231,39.97411,海淀,"116.338231,39.97411"
116.343245,39.900529,西城,"116.343245,39.900529"
116.570085,39.927151,朝阳,"116.570085,39.927151"
116.290346,39.917873,海淀,"116.290346,39.917873"
116.612342,39.935122,朝阳,"116.612342,39.935122"
116.439341,40.082372,昌平,"116.439341,40.082372"
116.468744,39.929921,朝阳,"116.468744,39.929921"
116.486595,39.917578,朝阳,"116.486595,39.917578"
116.310846,39.819088,丰台,"116.310846,39.819088"
116.671991,39.887056,通州,"116.671991,39.887056"
116.219353,39.759459,房山,"116.219353,39.759459"
116.404498,39.847018,丰台,"116.404498,39.847018"
116.693646,39.944018,通州,"116.693646,39.944018"
116.518854,39.939588,朝阳,"116.518854,39.939588"
116.383871,39.857992,丰台,"116.383871,39.857992"
116.247008,39.906426,石景山,"116.247008,39.906426"
116.435471,40.109315,昌平,"116.435471,40.109315"
116.690996,39.925159,通州,"116.690996,39.925159"
116.36695,40.079241,昌平,"116.36695,40.079241"
116.445996,40.069568,昌平,"116.445996,40.069568"
116.232365,40.235529,昌平,"116.232365,40.235529"
116.47517,39.949468,朝阳,"116.47517,39.949468"
116.497474,39.810115,亦庄开发区,"116.497474,39.810115"
116.339906,39.781801,大兴,"116.339906,39.781801"
116.578313,39.907903,朝阳,"116.578313,39.907903"
116.431342,40.071807,昌平,"116.431342,40.071807"
116.492587,39.892007,朝阳,"116.492587,39.892007"
116.389815,39.977082,朝阳,"116.389815,39.977082"
116.408496,39.87321,东城,"116.408496,39.87321"
116.529466,39.928033,朝阳,"116.529466,39.928033"
116.529599,39.950025,朝阳,"116.529599,39.950025"
116.642341,40.121904,顺义,"116.642341,40.121904"
116.345917,40.066018,昌平,"116.345917,40.066018"
116.441781,39.991956,朝阳,"116.441781,39.991956"
116.471348,39.90062,朝阳,"116.471348,39.90062"
116.326148,39.777327,大兴,"116.326148,39.777327"
116.506155,39.946339,朝阳,"116.506155,39.946339"
116.4388,40.054941,朝阳,"116.4388,40.054941"
116.44046,39.86065,丰台,"116.44046,39.86065"
116.466657,39.932391,朝阳,"116.466657,39.932391"
116.295938,39.873528,丰台,"116.295938,39.873528"
116.340938,39.76265,大兴,"116.340938,39.76265"
116.372374,39.935293,西城,"116.372374,39.935293"
116.431064,39.827929,大兴,"116.431064,39.827929"
116.164506,39.731851,房山,"116.164506,39.731851"
116.324979,39.852231,丰台,"116.324979,39.852231"
116.372841,40.080111,昌平,"116.372841,40.080111"
116.398004,39.878941,西城,"116.398004,39.878941"
116.659929,39.908429,通州,"116.659929,39.908429"
116.375054,40.018311,朝阳,"116.375054,40.018311"
116.433425,40.01024,朝阳,"116.433425,40.01024"
116.313222,39.952186,海淀,"116.313222,39.952186"
116.356731,39.850714,丰台,"116.356731,39.850714"
116.37785,39.842419,丰台,"116.37785,39.842419"
116.692068,39.886581,通州,"116.692068,39.886581"
116.336918,39.893507,西城,"116.336918,39.893507"
116.480675,39.868869,朝阳,"116.480675,39.868869"
116.422681,39.857814,丰台,"116.422681,39.857814"
116.319038,39.935717,海淀,"116.319038,39.935717"
116.089131,39.948405,门头沟,"116.089131,39.948405"
116.449539,39.940343,朝阳,"116.449539,39.940343"
116.476546,39.905624,朝阳,"116.476546,39.905624"
116.077893,39.715035,房山,"116.077893,39.715035"
116.375826,39.976843,海淀,"116.375826,39.976843"
116.195177,39.932325,石景山,"116.195177,39.932325"
116.555777,39.910745,朝阳,"116.555777,39.910745"
116.346109,39.756539,大兴,"116.346109,39.756539"
116.692619,39.920793,通州,"116.692619,39.920793"
116.444857,39.954789,朝阳,"116.444857,39.954789"
116.708687,39.918527,通州,"116.708687,39.918527"
116.513063,39.937121,朝阳,"116.513063,39.937121"
116.43851,39.855956,丰台,"116.43851,39.855956"
116.368566,39.872114,丰台,"116.368566,39.872114"
116.695201,39.934643,通州,"116.695201,39.934643"
116.416543,39.869811,东城,"116.416543,39.869811"
116.211555,39.763439,房山,"116.211555,39.763439"
116.356307,39.940207,西城,"116.356307,39.940207"
116.154608,39.726495,房山,"116.154608,39.726495"
116.422403,39.987661,朝阳,"116.422403,39.987661"
116.448231,39.947027,朝阳,"116.448231,39.947027"
116.352577,39.922098,西城,"116.352577,39.922098"
116.477861,39.943885,朝阳,"116.477861,39.943885"
116.430643,39.804123,丰台,"116.430643,39.804123"
116.522105,39.922247,朝阳,"116.522105,39.922247"
116.46731,39.937239,朝阳,"116.46731,39.937239"
