longitude,latitude,dist,latlon
121.3984644,31.23779787,普陀,"121.3984644,31.23779787"
121.425461,31.238799,普陀,"121.425461,31.238799"
121.4895057,31.25982288,虹口,"121.4895057,31.25982288"
121.5369261,31.33326389,杨浦,"121.5369261,31.33326389"
121.558105,31.227134,浦东,"121.558105,31.227134"
121.3265808,31.30218477,嘉定,"121.3265808,31.30218477"
121.406075,31.282348,普陀,"121.406075,31.282348"
121.6060329,31.27357292,浦东,"121.6060329,31.27357292"
121.404354,31.336739,宝山,"121.404354,31.336739"
121.399838,31.200177,长宁,"121.399838,31.200177"
121.527712,31.296186,杨浦,"121.527712,31.296186"
121.324947,30.836146,金山,"121.324947,30.836146"
121.584255,31.138205,浦东,"121.584255,31.138205"
121.4169228,31.29246556,宝山,"121.4169228,31.29246556"
121.594551,31.206179,浦东,"121.594551,31.206179"
121.324209,31.3033,嘉定,"121.324209,31.3033"
121.409065,31.260569,普陀,"121.409065,31.260569"
121.544644,31.245062,浦东,"121.544644,31.245062"
121.1294094,31.14564457,青浦,"121.1294094,31.14564457"
121.40404,31.222722,长宁,"121.40404,31.222722"
121.212813,31.047457,松江,"121.212813,31.047457"
121.449225,31.199543,徐汇,"121.449225,31.199543"
121.400698,31.220979,长宁,"121.400698,31.220979"
121.266527,31.331813,嘉定,"121.266527,31.331813"
121.210286,31.034534,松江,"121.210286,31.034534"
121.286783,31.160705,青浦,"121.286783,31.160705"
121.5255593,31.31766622,杨浦,"121.5255593,31.31766622"
121.366354,31.249844,嘉定,"121.366354,31.249844"
121.6468379372,31.0271129296,浦东,"121.6468379372,31.0271129296"
121.533269,31.187226,浦东,"121.533269,31.187226"
121.504372,31.216369,黄浦,"121.504372,31.216369"
121.492813,31.210359,黄浦,"121.492813,31.210359"
121.260275,31.182806,青浦,"121.260275,31.182806"
121.483813,31.204605,黄浦,"121.483813,31.204605"
121.420436,31.100047,闵行,"121.420436,31.100047"
121.166335,31.170876,青浦,"121.166335,31.170876"
121.408793,31.201952,长宁,"121.408793,31.201952"
121.542057,30.827435,奉贤,"121.542057,30.827435"
121.1767816,31.10450375,松江,"121.1767816,31.10450375"
121.234837,31.140188,青浦,"121.234837,31.140188"
121.542044,31.198949,浦东,"121.542044,31.198949"
121.400177,31.266234,普陀,"121.400177,31.266234"
121.259362,31.061722,松江,"121.259362,31.061722"
121.424834,31.049115,闵行,"121.424834,31.049115"
121.443191,31.182933,徐汇,"121.443191,31.182933"
121.454421,31.261913,普陀,"121.454421,31.261913"
121.377889,31.216449,长宁,"121.377889,31.216449"
121.495888,31.253509,虹口,"121.495888,31.253509"
121.3717145,31.39455322,宝山,"121.3717145,31.39455322"
121.3224404,31.32071257,嘉定,"121.3224404,31.32071257"
121.470024,31.232325,静安,"121.470024,31.232325"
121.577287,31.226518,浦东,"121.577287,31.226518"
121.442672,31.276579,闸北,"121.442672,31.276579"
121.3763694,31.22239667,长宁,"121.3763694,31.22239667"
121.4726813,31.31169837,虹口,"121.4726813,31.31169837"
121.3936599,31.20823318,长宁,"121.3936599,31.20823318"
121.4082503,31.00695552,闵行,"121.4082503,31.00695552"
121.517812,31.22778,浦东,"121.517812,31.22778"
121.571337,31.229586,浦东,"121.571337,31.229586"
121.554731,31.296077,杨浦,"121.554731,31.296077"
121.4638965,31.21752227,徐汇,"121.4638965,31.21752227"
121.4363681,31.15037099,徐汇,"121.4363681,31.15037099"
121.757289,31.062572,浦东,"121.757289,31.062572"
121.366634,31.349501,宝山,"121.366634,31.349501"
121.286783,31.160705,青浦,"121.286783,31.160705"
121.427886,31.042046,闵行,"121.427886,31.042046"
121.580253,31.149968,浦东,"121.580253,31.149968"
121.3949788,31.25376373,普陀,"121.3949788,31.25376373"
121.207462,31.023692,松江,"121.207462,31.023692"
121.408793,31.201952,长宁,"121.408793,31.201952"
121.427854,31.351425,宝山,"121.427854,31.351425"
121.596798,31.247243,浦东,"121.596798,31.247243"
121.516454,31.232879,浦东,"121.516454,31.232879"
121.507518,31.15879,浦东,"121.507518,31.15879"
121.5283359,31.22385267,浦东,"121.5283359,31.22385267"
121.483832,31.223985,黄浦,"121.483832,31.223985"
121.35459281559,31.28871102173,普陀,"121.35459281559,31.28871102173"
121.414225,31.165243,徐汇,"121.414225,31.165243"
121.212326,31.146906,青浦,"121.212326,31.146906"
121.4066688,31.23574859,普陀,"121.4066688,31.23574859"
121.373485,31.257372,嘉定,"121.373485,31.257372"
121.5656011,31.14671529,浦东,"121.5656011,31.14671529"
121.231853,31.033113,松江,"121.231853,31.033113"
121.5114454,31.196177,浦东,"121.5114454,31.196177"
121.231335,31.147968,青浦,"121.231335,31.147968"
121.44394,31.314228,闸北,"121.44394,31.314228"
121.693019,31.24373,浦东,"121.693019,31.24373"
121.5991891,31.28462762,浦东,"121.5991891,31.28462762"
121.254443,31.110019,松江,"121.254443,31.110019"
121.6374502,31.18795763,浦东,"121.6374502,31.18795763"
121.481948,31.223282,黄浦,"121.481948,31.223282"
121.630852,31.184637,浦东,"121.630852,31.184637"
121.032665,31.118654,青浦,"121.032665,31.118654"
121.3469819,31.09950048,松江,"121.3469819,31.09950048"
121.305319,31.276659,嘉定,"121.305319,31.276659"
121.233711,31.060553,松江,"121.233711,31.060553"
121.336775,31.233718,闵行,"121.336775,31.233718"
121.504087,31.27967517,虹口,"121.504087,31.27967517"
121.510023,31.237331,浦东,"121.510023,31.237331"
121.7597609,30.98011048,浦东,"121.7597609,30.98011048"
121.450635,31.184233,徐汇,"121.450635,31.184233"
121.4082503,31.00695552,闵行,"121.4082503,31.00695552"
121.4816473,31.2582623,闸北,"121.4816473,31.2582623"
121.3405806,31.0938396,松江,"121.3405806,31.0938396"
121.433061,31.17647369,徐汇,"121.433061,31.17647369"
121.5587223,31.20086294,浦东,"121.5587223,31.20086294"
121.3960782,31.10902606,闵行,"121.3960782,31.10902606"
121.438955,31.146384,徐汇,"121.438955,31.146384"
121.259622,31.335988,嘉定,"121.259622,31.335988"
121.711568,31.040833,浦东,"121.711568,31.040833"
121.370089,31.35282,宝山,"121.370089,31.35282"
121.367643,31.36706,宝山,"121.367643,31.36706"
121.292747,31.096588,松江,"121.292747,31.096588"
121.236173,31.142429,青浦,"121.236173,31.142429"
121.500032,31.265312,虹口,"121.500032,31.265312"
121.387506,31.317749,宝山,"121.387506,31.317749"
121.41059,31.225286,长宁,"121.41059,31.225286"
121.477087,31.199494,黄浦,"121.477087,31.199494"
121.1150457,31.16709473,青浦,"121.1150457,31.16709473"
121.448189,31.261448,普陀,"121.448189,31.261448"
121.6149779,31.2599027,浦东,"121.6149779,31.2599027"
121.310291,31.157375,松江,"121.310291,31.157375"
121.270692,31.385825,嘉定,"121.270692,31.385825"
121.5798115,31.24982528,浦东,"121.5798115,31.24982528"
121.482302,31.219313,黄浦,"121.482302,31.219313"
121.1922502,31.04328576,松江,"121.1922502,31.04328576"
121.405045,31.208784,长宁,"121.405045,31.208784"
121.539738,31.211494,浦东,"121.539738,31.211494"
121.444997,31.29294,闸北,"121.444997,31.29294"
121.467695,31.21088,徐汇,"121.467695,31.21088"
121.54358,31.217603,浦东,"121.54358,31.217603"
121.3155472,31.30450397,嘉定,"121.3155472,31.30450397"
121.400698,31.220979,长宁,"121.400698,31.220979"
121.404019,31.145069,闵行,"121.404019,31.145069"
121.393244,31.195833,闵行,"121.393244,31.195833"
121.494588,31.214764,黄浦,"121.494588,31.214764"
121.4443,31.19123,徐汇,"121.4443,31.19123"
121.397969,31.208455,长宁,"121.397969,31.208455"
121.4080409,31.2535179,普陀,"121.4080409,31.2535179"
121.322142,31.315196,嘉定,"121.322142,31.315196"
121.415964,31.025941,闵行,"121.415964,31.025941"
121.521831,31.147988,浦东,"121.521831,31.147988"
121.4443161,31.23485492,静安,"121.4443161,31.23485492"
121.8190672,30.9059982,浦东,"121.8190672,30.9059982"
121.302208,31.093147,松江,"121.302208,31.093147"
121.3636786,31.21233053,长宁,"121.3636786,31.21233053"
121.551979,31.253581,浦东,"121.551979,31.253581"
121.398511,31.20036,长宁,"121.398511,31.20036"
121.436447,31.237743,静安,"121.436447,31.237743"
121.511857,31.332157,杨浦,"121.511857,31.332157"
121.566533,31.213081,浦东,"121.566533,31.213081"
121.225964,31.035149,松江,"121.225964,31.035149"
121.582709,31.239932,浦东,"121.582709,31.239932"
121.432549,31.26324211,普陀,"121.432549,31.26324211"
121.5897196,31.31586729,浦东,"121.5897196,31.31586729"
121.092911,31.14189,青浦,"121.092911,31.14189"
121.409033,31.117302,闵行,"121.409033,31.117302"
121.514611,31.332664,杨浦,"121.514611,31.332664"
121.421185,31.360457,宝山,"121.421185,31.360457"
121.236346,31.058065,松江,"121.236346,31.058065"
121.5281,31.244375,浦东,"121.5281,31.244375"
121.433046,31.259285,普陀,"121.433046,31.259285"
121.494205,31.164632,浦东,"121.494205,31.164632"
121.603671,31.208036,浦东,"121.603671,31.208036"
121.477412,31.21341,黄浦,"121.477412,31.21341"
121.6879474,31.24110157,浦东,"121.6879474,31.24110157"
121.475996,31.209421,黄浦,"121.475996,31.209421"
121.65801,31.23081,浦东,"121.65801,31.23081"
121.620689,31.277683,浦东,"121.620689,31.277683"
121.320894,31.178331,青浦,"121.320894,31.178331"
121.5361245,31.29397421,杨浦,"121.5361245,31.29397421"
121.4609159,31.12127955,徐汇,"121.4609159,31.12127955"
121.2462989,31.34873307,嘉定,"121.2462989,31.34873307"
121.5407118,31.19501562,浦东,"121.5407118,31.19501562"
121.4597953,31.13376188,徐汇,"121.4597953,31.13376188"
121.543732,31.28137,杨浦,"121.543732,31.28137"
121.486849,31.250029,闸北,"121.486849,31.250029"
121.77459005556,31.053318672729,浦东,"121.77459005556,31.053318672729"
121.4921665,31.11025919,闵行,"121.4921665,31.11025919"
121.505573,31.216381,黄浦,"121.505573,31.216381"
121.539738,31.211494,浦东,"121.539738,31.211494"
121.535979,31.340872,杨浦,"121.535979,31.340872"
121.3718551,31.14767802,闵行,"121.3718551,31.14767802"
121.2583694,31.39511794,嘉定,"121.2583694,31.39511794"
121.449955,31.196375,徐汇,"121.449955,31.196375"
121.3362569,31.15272248,松江,"121.3362569,31.15272248"
121.444049,31.236724,静安,"121.444049,31.236724"
121.461353,31.242238,静安,"121.461353,31.242238"
121.5187815,31.23814613,浦东,"121.5187815,31.23814613"
121.6153405,31.18454176,浦东,"121.6153405,31.18454176"
121.1085467,31.14080559,青浦,"121.1085467,31.14080559"
121.284318,31.17013,青浦,"121.284318,31.17013"
121.3737934,31.22259945,长宁,"121.3737934,31.22259945"
121.2429721,31.02859889,松江,"121.2429721,31.02859889"
121.455328,31.197822,徐汇,"121.455328,31.197822"
121.4587594,31.18795253,徐汇,"121.4587594,31.18795253"
121.467695,31.21088,徐汇,"121.467695,31.21088"
121.406263,31.20229,长宁,"121.406263,31.20229"
121.225837,31.046826,松江,"121.225837,31.046826"
121.442344,31.21968,长宁,"121.442344,31.21968"
121.500276,31.284224,虹口,"121.500276,31.284224"
121.439098,31.253868,普陀,"121.439098,31.253868"
121.285707,31.164171,青浦,"121.285707,31.164171"
121.421301,31.135983,闵行,"121.421301,31.135983"
121.530817,31.224111,浦东,"121.530817,31.224111"
121.439715,31.197619,徐汇,"121.439715,31.197619"
121.565748,31.187746,浦东,"121.565748,31.187746"
121.2428222,31.04845724,松江,"121.2428222,31.04845724"
121.089632,31.139931,青浦,"121.089632,31.139931"
121.492813,31.210359,黄浦,"121.492813,31.210359"
121.522806,31.226178,浦东,"121.522806,31.226178"
121.473888,31.20562,徐汇,"121.473888,31.20562"
121.346847,31.159779,闵行,"121.346847,31.159779"
121.2760336,31.39513941,嘉定,"121.2760336,31.39513941"
121.567403,31.256867,浦东,"121.567403,31.256867"
121.509792,31.080372,闵行,"121.509792,31.080372"
121.497212,31.316753,杨浦,"121.497212,31.316753"
121.545871,31.324487,杨浦,"121.545871,31.324487"
121.7045417,31.19623433,浦东,"121.7045417,31.19623433"
121.240553,31.113077,松江,"121.240553,31.113077"
121.455611,31.188661,徐汇,"121.455611,31.188661"
121.658155,31.280064,浦东,"121.658155,31.280064"
121.2949683,31.33711314,嘉定,"121.2949683,31.33711314"
121.390902,31.111342,闵行,"121.390902,31.111342"
121.396728,31.309989,宝山,"121.396728,31.309989"
121.441978,31.216784,徐汇,"121.441978,31.216784"
121.477423,31.209398,黄浦,"121.477423,31.209398"
121.216711,31.019614,松江,"121.216711,31.019614"
121.4861643,31.2079367,黄浦,"121.4861643,31.2079367"
121.379966,31.319135,宝山,"121.379966,31.319135"
121.426291,31.262537,普陀,"121.426291,31.262537"
121.4830897,30.95539375,奉贤,"121.4830897,30.95539375"
121.422363,31.278963,宝山,"121.422363,31.278963"
121.492559,31.16718037,浦东,"121.492559,31.16718037"
121.575237,31.132679,浦东,"121.575237,31.132679"
121.519384,31.143293,浦东,"121.519384,31.143293"
121.542044,31.198949,浦东,"121.542044,31.198949"
121.3808607,31.36195429,宝山,"121.3808607,31.36195429"
121.322181,31.068873,松江,"121.322181,31.068873"
121.448867,31.243884,静安,"121.448867,31.243884"
121.382582,31.170183,闵行,"121.382582,31.170183"
121.4259434,31.36297788,宝山,"121.4259434,31.36297788"
121.5059971,31.10080908,闵行,"121.5059971,31.10080908"
121.43100141925,31.150240542588,徐汇,"121.43100141925,31.150240542588"
121.501073,31.255637,虹口,"121.501073,31.255637"
121.50265,31.292751,虹口,"121.50265,31.292751"
121.5048606,31.0968766,闵行,"121.5048606,31.0968766"
121.248275,31.064425,松江,"121.248275,31.064425"
121.085334,31.137458,青浦,"121.085334,31.137458"
121.451405,31.259226,普陀,"121.451405,31.259226"
121.4224552,31.23989981,普陀,"121.4224552,31.23989981"
121.452328,31.316929,闸北,"121.452328,31.316929"
121.65928,31.035214,浦东,"121.65928,31.035214"
121.535942,31.231169,浦东,"121.535942,31.231169"
121.4340951,31.35344569,宝山,"121.4340951,31.35344569"
121.818215,31.503758,崇明,"121.818215,31.503758"
121.360741,31.284595,普陀,"121.360741,31.284595"
121.330555,31.245508,嘉定,"121.330555,31.245508"
121.588782,31.305798,浦东,"121.588782,31.305798"
121.260275,31.182806,青浦,"121.260275,31.182806"
121.5250634,31.22496662,浦东,"121.5250634,31.22496662"
121.432299,31.266965,普陀,"121.432299,31.266965"
121.533908,31.16774525,浦东,"121.533908,31.16774525"
121.504622,31.214994,黄浦,"121.504622,31.214994"
121.426868,31.207203,长宁,"121.426868,31.207203"
121.6061953,31.27885008,浦东,"121.6061953,31.27885008"
121.432178,31.338781,宝山,"121.432178,31.338781"
121.373958,31.18634,闵行,"121.373958,31.18634"
121.48269,31.280439,虹口,"121.48269,31.280439"
121.318286,31.217643,闵行,"121.318286,31.217643"
121.77459005556,31.053318672729,浦东,"121.77459005556,31.053318672729"
121.5044422,31.15327771,浦东,"121.5044422,31.15327771"
121.331985,31.308129,嘉定,"121.331985,31.308129"
121.3197874,31.279439,嘉定,"121.3197874,31.279439"
121.539738,31.211494,浦东,"121.539738,31.211494"
121.4162602,31.04620422,闵行,"121.4162602,31.04620422"
121.538264,31.182881,浦东,"121.538264,31.182881"
121.456775,31.280534,闸北,"121.456775,31.280534"
121.374318,31.265358,普陀,"121.374318,31.265358"
121.532486,31.197288,浦东,"121.532486,31.197288"
121.222664,31.023385,松江,"121.222664,31.023385"
121.3411295,31.14396538,松江,"121.3411295,31.14396538"
121.370986,31.180626,闵行,"121.370986,31.180626"
121.6193917,31.20516538,浦东,"121.6193917,31.20516538"
121.473395,31.301175,虹口,"121.473395,31.301175"
121.3942659,31.35715961,宝山,"121.3942659,31.35715961"
121.442506,31.405518,宝山,"121.442506,31.405518"
121.561415,31.228874,浦东,"121.561415,31.228874"
121.168288,31.371104,嘉定,"121.168288,31.371104"
121.425502,31.185911,徐汇,"121.425502,31.185911"
121.381826,31.260845,嘉定,"121.381826,31.260845"
121.4785,31.263309,闸北,"121.4785,31.263309"
121.679355,31.23189,浦东,"121.679355,31.23189"
121.180814,31.097088,松江,"121.180814,31.097088"
121.3739534,31.1108343,闵行,"121.3739534,31.1108343"
121.4481799,31.22975631,静安,"121.4481799,31.22975631"
121.3623555,31.41131629,宝山,"121.3623555,31.41131629"
121.373485,31.257372,嘉定,"121.373485,31.257372"
121.041772,31.133911,青浦,"121.041772,31.133911"
121.3223311,31.14142605,松江,"121.3223311,31.14142605"
121.362424,31.161882,闵行,"121.362424,31.161882"
121.480319,31.226207,黄浦,"121.480319,31.226207"
121.542476,31.20489,浦东,"121.542476,31.20489"
121.773715,31.059555,浦东,"121.773715,31.059555"
121.464745,31.220435,徐汇,"121.464745,31.220435"
121.499407,30.959972,奉贤,"121.499407,30.959972"
121.5612552,31.27953923,杨浦,"121.5612552,31.27953923"
121.031395,31.119975,青浦,"121.031395,31.119975"
121.463084,31.18044641,徐汇,"121.463084,31.18044641"
121.3080064,31.27903995,嘉定,"121.3080064,31.27903995"
121.537297,31.205845,浦东,"121.537297,31.205845"
121.456399,31.208377,徐汇,"121.456399,31.208377"
121.534652,31.214763,浦东,"121.534652,31.214763"
121.5152567,31.20727965,浦东,"121.5152567,31.20727965"
121.4918024,31.25119555,虹口,"121.4918024,31.25119555"
121.399159,31.201165,长宁,"121.399159,31.201165"
121.441401,31.190885,徐汇,"121.441401,31.190885"
121.489867,31.249043,虹口,"121.489867,31.249043"
121.210198,31.022437,松江,"121.210198,31.022437"
121.489867,31.249043,虹口,"121.489867,31.249043"
121.3673992,31.2116486,长宁,"121.3673992,31.2116486"
121.292948,31.167357,青浦,"121.292948,31.167357"
121.6193856,31.22197164,浦东,"121.6193856,31.22197164"
121.324803,31.296782,嘉定,"121.324803,31.296782"
121.561114,31.232919,浦东,"121.561114,31.232919"
121.5869486,31.03105566,浦东,"121.5869486,31.03105566"
121.692192,31.201536,浦东,"121.692192,31.201536"
121.598745,31.204225,浦东,"121.598745,31.204225"
121.330518,31.268867,嘉定,"121.330518,31.268867"
121.584107,31.27497507,浦东,"121.584107,31.27497507"
121.526828,31.155039,浦东,"121.526828,31.155039"
121.704899,31.19832522,浦东,"121.704899,31.19832522"
121.577259,31.15763,浦东,"121.577259,31.15763"
121.436477,31.178974,徐汇,"121.436477,31.178974"
121.406836,31.238551,普陀,"121.406836,31.238551"
121.414621,31.199624,长宁,"121.414621,31.199624"
121.3780448,31.13078029,闵行,"121.3780448,31.13078029"
121.21573,31.047458,松江,"121.21573,31.047458"
121.3172989,31.25045532,嘉定,"121.3172989,31.25045532"
121.452697,31.192043,徐汇,"121.452697,31.192043"
121.551869,31.24425,浦东,"121.551869,31.24425"
121.387543,31.266785,普陀,"121.387543,31.266785"
121.39481,31.194851,闵行,"121.39481,31.194851"
121.5335733,31.26702369,杨浦,"121.5335733,31.26702369"
121.598745,31.204225,浦东,"121.598745,31.204225"
121.65928,31.035214,浦东,"121.65928,31.035214"
121.533655,31.291586,杨浦,"121.533655,31.291586"
121.8246417,30.90474195,浦东,"121.8246417,30.90474195"
121.241935,31.058474,松江,"121.241935,31.058474"
121.439098,31.253868,普陀,"121.439098,31.253868"
121.225699,31.01111,松江,"121.225699,31.01111"
121.599123,31.120284,浦东,"121.599123,31.120284"
121.236089,31.385152,嘉定,"121.236089,31.385152"
121.4650643,31.25083545,闸北,"121.4650643,31.25083545"
121.219588,31.145168,青浦,"121.219588,31.145168"
121.459686,31.240443,静安,"121.459686,31.240443"
121.547974,31.204883,浦东,"121.547974,31.204883"
121.512398,31.237614,浦东,"121.512398,31.237614"
121.5917172,31.11579909,浦东,"121.5917172,31.11579909"
121.4529818,31.14056251,徐汇,"121.4529818,31.14056251"
121.593299,31.346032,浦东,"121.593299,31.346032"
121.284335,31.162439,青浦,"121.284335,31.162439"
121.524964,31.216264,浦东,"121.524964,31.216264"
121.5565439,31.2543518,浦东,"121.5565439,31.2543518"
121.402493,31.289796,普陀,"121.402493,31.289796"
121.3531912,31.16111945,闵行,"121.3531912,31.16111945"
121.052695,31.125427,青浦,"121.052695,31.125427"
121.539745,31.245341,浦东,"121.539745,31.245341"
121.374576,31.22089769,长宁,"121.374576,31.22089769"
121.494752,31.252958,虹口,"121.494752,31.252958"
121.539738,31.211494,浦东,"121.539738,31.211494"
121.460865,31.294981,闸北,"121.460865,31.294981"
121.539738,31.211494,浦东,"121.539738,31.211494"
121.221182,31.04415,松江,"121.221182,31.04415"
121.437027,31.168435,徐汇,"121.437027,31.168435"
121.4965223,31.09800786,闵行,"121.4965223,31.09800786"
121.466324,31.240933,静安,"121.466324,31.240933"
121.207462,31.023692,松江,"121.207462,31.023692"
121.337137,31.310117,嘉定,"121.337137,31.310117"
121.589084,31.11779254,浦东,"121.589084,31.11779254"
121.385837,31.19668,长宁,"121.385837,31.19668"
121.8137841,30.90680759,浦东,"121.8137841,30.90680759"
121.54849,31.253694,浦东,"121.54849,31.253694"
121.4544367,31.21472874,徐汇,"121.4544367,31.21472874"
121.37068917833,31.247078824303,普陀,"121.37068917833,31.247078824303"
121.318286,31.217643,闵行,"121.318286,31.217643"
121.4027955,31.22064281,长宁,"121.4027955,31.22064281"
121.483813,31.204605,黄浦,"121.483813,31.204605"
121.230882,31.172394,青浦,"121.230882,31.172394"
121.577387,31.260691,浦东,"121.577387,31.260691"
121.3936599,31.20823318,长宁,"121.3936599,31.20823318"
121.441888,31.209932,长宁,"121.441888,31.209932"
121.537868,31.233427,浦东,"121.537868,31.233427"
121.54438,31.212755,浦东,"121.54438,31.212755"
121.483364,31.258433,闸北,"121.483364,31.258433"
121.657434,31.208391,浦东,"121.657434,31.208391"
121.443442,31.265427,普陀,"121.443442,31.265427"
121.3951986,31.26433245,普陀,"121.3951986,31.26433245"
121.524189,31.243051,浦东,"121.524189,31.243051"
121.480354,31.318998,虹口,"121.480354,31.318998"
121.394457,31.191771,闵行,"121.394457,31.191771"
121.026899,31.121493,青浦,"121.026899,31.121493"
121.514066,31.236233,浦东,"121.514066,31.236233"
121.540552,31.292406,杨浦,"121.540552,31.292406"
121.498073,31.119761,闵行,"121.498073,31.119761"
121.17943,31.100795,松江,"121.17943,31.100795"
121.4910559,31.20805712,黄浦,"121.4910559,31.20805712"
121.4288746,31.1197943,闵行,"121.4288746,31.1197943"
121.450195,31.148662,徐汇,"121.450195,31.148662"
121.471835,31.232529,静安,"121.471835,31.232529"
121.39195,31.267888,普陀,"121.39195,31.267888"
121.331985,31.308129,嘉定,"121.331985,31.308129"
121.701524,31.18906666,浦东,"121.701524,31.18906666"
121.488634,31.219138,黄浦,"121.488634,31.219138"
121.3631432,31.41160115,宝山,"121.3631432,31.41160115"
121.6688951,31.21420736,浦东,"121.6688951,31.21420736"
121.4073194,31.24918742,普陀,"121.4073194,31.24918742"
121.614395,31.291502,浦东,"121.614395,31.291502"
121.541017,31.190278,浦东,"121.541017,31.190278"
121.450132,31.249045,普陀,"121.450132,31.249045"
121.390245,31.223884,长宁,"121.390245,31.223884"
121.461814,31.227862,静安,"121.461814,31.227862"
121.364944,31.398182,宝山,"121.364944,31.398182"
121.450132,31.249045,普陀,"121.450132,31.249045"
121.436662,31.197546,徐汇,"121.436662,31.197546"
121.5248736,31.14983971,浦东,"121.5248736,31.14983971"
121.5187815,31.23814613,浦东,"121.5187815,31.23814613"
121.577174,31.141764,浦东,"121.577174,31.141764"
121.4798842565,31.269796017129,闸北,"121.4798842565,31.269796017129"
121.567274,31.231096,浦东,"121.567274,31.231096"
121.444049,31.236724,静安,"121.444049,31.236724"
121.5959423,31.25561937,浦东,"121.5959423,31.25561937"
121.462678,31.275679,闸北,"121.462678,31.275679"
121.471476,31.328522,宝山,"121.471476,31.328522"
121.4398843,31.26740661,普陀,"121.4398843,31.26740661"
121.481682,31.228857,黄浦,"121.481682,31.228857"
121.526606,31.201372,浦东,"121.526606,31.201372"
121.5355396,31.26119773,杨浦,"121.5355396,31.26119773"
121.420981,31.157079,徐汇,"121.420981,31.157079"
121.4785992,31.29291093,虹口,"121.4785992,31.29291093"
121.530007,31.220119,浦东,"121.530007,31.220119"
121.346129,31.392586,宝山,"121.346129,31.392586"
121.539401,31.247523,浦东,"121.539401,31.247523"
121.390083,31.25574,普陀,"121.390083,31.25574"
121.5018221,31.3516988,宝山,"121.5018221,31.3516988"
121.187358,31.040323,松江,"121.187358,31.040323"
121.1436201,31.15868766,青浦,"121.1436201,31.15868766"
121.438201,31.206999,徐汇,"121.438201,31.206999"
121.387843,31.313634,宝山,"121.387843,31.313634"
121.448867,31.243884,静安,"121.448867,31.243884"
121.745208,31.045196,浦东,"121.745208,31.045196"
121.5296957,31.23166375,浦东,"121.5296957,31.23166375"
121.188364,31.013273,松江,"121.188364,31.013273"
121.472716,31.284587,虹口,"121.472716,31.284587"
121.333023,31.29057,嘉定,"121.333023,31.29057"
121.309455,31.309427,嘉定,"121.309455,31.309427"
121.392703,31.299078,普陀,"121.392703,31.299078"
121.540618,31.201125,浦东,"121.540618,31.201125"
121.42746,31.239297,普陀,"121.42746,31.239297"
121.4027955,31.10103285,闵行,"121.4027955,31.10103285"
121.29105,31.189047,青浦,"121.29105,31.189047"
121.320635,31.29354,嘉定,"121.320635,31.29354"
121.3262429,31.31590416,嘉定,"121.3262429,31.31590416"
121.5573605,31.25374337,浦东,"121.5573605,31.25374337"
121.406609,31.203738,长宁,"121.406609,31.203738"
121.2527921,31.09856998,松江,"121.2527921,31.09856998"
121.254333,31.104402,松江,"121.254333,31.104402"
121.523615,31.274635,杨浦,"121.523615,31.274635"
121.454004,31.347713,宝山,"121.454004,31.347713"
121.231755,31.061914,松江,"121.231755,31.061914"
121.085334,31.137458,青浦,"121.085334,31.137458"
121.644142,31.195184,浦东,"121.644142,31.195184"
121.52064,31.143993,浦东,"121.52064,31.143993"
121.543007,31.045219,闵行,"121.543007,31.045219"
121.497694,31.34971,宝山,"121.497694,31.34971"
121.583713,31.351246,浦东,"121.583713,31.351246"
121.045273,31.108862,青浦,"121.045273,31.108862"
121.50103,31.08641,闵行,"121.50103,31.08641"
121.264766,31.187579,青浦,"121.264766,31.187579"
121.619963,31.297808,浦东,"121.619963,31.297808"
121.2713501,31.3517821,嘉定,"121.2713501,31.3517821"
121.497754,30.940447,奉贤,"121.497754,30.940447"
121.57021,31.120979,浦东,"121.57021,31.120979"
121.528449,31.20458,浦东,"121.528449,31.20458"
121.380517,31.242484,普陀,"121.380517,31.242484"
121.7569912,31.18380413,浦东,"121.7569912,31.18380413"
121.5354916,31.07157738,闵行,"121.5354916,31.07157738"
121.503674,31.28564,杨浦,"121.503674,31.28564"
121.4134824,31.02625735,闵行,"121.4134824,31.02625735"
121.491527,31.23342,黄浦,"121.491527,31.23342"
121.433385,31.339067,宝山,"121.433385,31.339067"
121.4933492,31.28872358,虹口,"121.4933492,31.28872358"
121.430945,31.267678,普陀,"121.430945,31.267678"
121.303403,31.306243,嘉定,"121.303403,31.306243"
121.316101,31.174644,青浦,"121.316101,31.174644"
121.465737,31.239547,静安,"121.465737,31.239547"
121.4172866,31.24202132,普陀,"121.4172866,31.24202132"
121.27765,31.113658,松江,"121.27765,31.113658"
121.436762,31.201794,徐汇,"121.436762,31.201794"
121.4749122,31.03420168,闵行,"121.4749122,31.03420168"
121.3161701,31.29876788,嘉定,"121.3161701,31.29876788"
121.5384787,31.31393504,杨浦,"121.5384787,31.31393504"
121.3835494,31.10485454,闵行,"121.3835494,31.10485454"
121.471835,31.232529,静安,"121.471835,31.232529"
121.479314,31.213988,黄浦,"121.479314,31.213988"
121.582256,31.300592,浦东,"121.582256,31.300592"
121.661377,31.038313,浦东,"121.661377,31.038313"
121.518192,31.168272,浦东,"121.518192,31.168272"
121.526556,31.188078,浦东,"121.526556,31.188078"
121.449112,31.312011,闸北,"121.449112,31.312011"
121.497255,31.229041,黄浦,"121.497255,31.229041"
121.709398,31.18123101,浦东,"121.709398,31.18123101"
